time,seconds_elapsed,relativeAltitude,pressure
1764585854630942200,190.39194213867188,-207.41943359375,722.0998382568359
1764585855702688300,191.46368823242187,-208.161865234375,722.1678924560547
1764585856774398200,192.53539819335938,-208.862060546875,722.2315979003906
1764585857846135000,193.6071350097656,-209.017822265625,722.2459411621094
1764585858917852200,194.67885205078124,-209.221435546875,722.2645568847656
1764585859989595100,195.75059521484374,-209.4619140625,722.286376953125
1764585861061325000,196.82232495117188,-209.4619140625,722.286376953125
1764585862133069300,197.8940693359375,-209.195068359375,722.2621917724609
1764585863204804000,198.96580419921875,-209.195068359375,722.2621917724609
1764585864276570000,200.03757006835937,-209.382568359375,722.2792816162109
1764585865348301000,201.10930102539064,-210.069580078125,722.3420715332031
1764585866420040200,202.18104028320312,-210.60595703125,722.3911285400391
1764585867491783200,203.252783203125,-211.572998046875,722.4794006347656
1764585868563461000,204.32446118164063,-212.471435546875,722.5614929199219
1764585869635120000,205.3961201171875,-213.5654296875,722.6612854003906
1764585870706788000,206.4677880859375,-214.63818359375,722.7594757080078
1764585871778465300,207.53946533203126,-215.666015625,722.8532409667969
1764585872850169000,208.61116918945314,-216.125732421875,722.8953552246094
1764585873921846300,209.68284619140624,-216.7890625,722.9560089111328
1764585874993526300,210.7545263671875,-217.00830078125,722.9758453369141
1764585876065238300,211.82623828125,-217.16943359375,722.9906463623047
1764585877136889300,212.89788940429688,-217.5791015625,723.0280303955078
1764585878208567000,213.96956713867186,-218.85791015625,723.1450653076172
1764585879280232200,215.04123217773437,-219.94140625,723.2440948486328
1764585880351905000,216.11290502929688,-221.119873046875,723.3518981933594
1764585881423587000,217.18458715820313,-222.771240234375,723.5029602050781
1764585882495296300,218.25629614257812,-223.915283203125,723.6074829101562
1764585883566983200,219.32798315429687,-224.562744140625,723.6666107177734
1764585884638660000,220.39966015625,-225.1572265625,723.7211608886719
1764585885710304300,221.47130419921876,-225.97900390625,723.7963104248047
1764585886781970200,222.54297021484376,-226.687255859375,723.8610076904297
1764585887853736200,223.61473608398438,-228.41796875,724.0193176269531
1764585888925538000,224.6865380859375,-229.7548828125,724.141845703125
1764585889997272300,225.75827221679688,-230.843505859375,724.2414093017578
1764585891069072100,226.83007202148437,-231.987548828125,724.3461608886719
